94.14225941,3.00319924,93.30543933,3.000570347,91.77126918,2.997923273,89.12133891,2.995247111,83.82147838,3.002930169,65.9693166,2.999857673,57.46164575,2.999635872,14.78382148,2.990701999,,
93.16596932,3.258667269,91.63179916,3.321197105,90.37656904,3.266415776,87.58716876,3.227236909,83.54253835,3.075921035,64.57461646,3.036320381,57.0432357,3.012660345,14.50488145,3.01676549,,
91.91073919,3.386381286,90.23709902,3.40980134,89.26080893,3.349813131,86.05299861,3.310623356,81.72942817,3.206227583,64.0167364,3.057162448,56.20641562,3.030888063,14.50488145,3.053264559,,
90.51603905,3.451521833,88.56345886,3.469720463,87.44769874,3.409728618,84.51882845,3.362724886,80.19525802,3.271364495,63.17991632,3.085818471,55.64853556,3.049123053,14.08647141,3.076717338,,
89.12133891,3.498412847,86.75034868,3.516600568,86.33193863,3.448805674,83.40306834,3.401801942,78.24267782,3.328669269,62.34309623,3.109260341,54.9511855,3.062140254,13.80753138,3.105387906,,
87.58716876,3.52705069,84.93723849,3.55826652,84.79776848,3.487871823,82.0083682,3.433050497,76.70850767,3.375556646,61.78521618,3.124888255,54.53277545,3.072557652,13.52859135,3.126237244,,
86.33193863,3.568731186,83.68200837,3.584304559,83.40306834,3.519120378,80.33472803,3.47211301,75.0348675,3.409405006,60.80892608,3.150933566,53.9748954,3.085578489,13.66806137,3.157525797,,0.1
84.37935844,3.597358121,81.86889819,3.607720977,82.0083682,3.539940628,79.07949791,3.498151048,73.36122734,3.438039213,60.11157601,3.166557844,53.41701534,3.093385174,13.11018131,3.18097494,,0.2
83.68200837,3.618196551,80.05578801,3.6415657,80.89260809,3.568589379,77.26638773,3.529388695,71.68758717,3.464066343,58.85634589,3.189988806,52.58019526,3.106398739,12.9707113,3.201827914,,0.5
81.86889819,3.636398817,78.24267782,3.659767966,79.35843794,3.586798916,76.42956764,3.542402261,69.87447699,3.490089837,57.74058577,3.213423404,51.88284519,3.114201787,12.55230126,3.230494846,,1
80.75313808,3.665047568,76.84797768,3.672766986,78.10320781,3.607622802,75.17433752,3.565833223,68.34030683,3.516120604,56.62482566,3.23164385,51.0460251,3.127215353,12.27336123,3.256558337,,2
79.21896792,3.680650029,75.0348675,3.690969252,76.29009763,3.625825068,73.77963738,3.578832244,66.66666667,3.526505276,55.64853556,3.242046703,50.48814505,3.137629114,12.27336123,3.269593719,,6
77.68479777,3.698859566,73.36122734,3.698746848,75.17433752,3.638831361,72.38493724,3.594438341,64.9930265,3.539497025,54.67224547,3.265484937,49.65132497,3.14282145,11.71548117,3.285221633,,8
76.70850767,3.698834114,71.9665272,3.716960021,73.77963738,3.649223305,70.9902371,3.604830286,63.45885635,3.557706562,53.55648536,3.278491231,48.9539749,3.158445727,11.43654114,3.303463895,,13
74.89539749,3.706608074,70.15341702,3.724733981,72.38493724,3.65961525,69.45606695,3.620432747,61.50627615,3.565476886,51.0460251,3.304496544,47.83821478,3.168844944,11.43654114,3.324320506,,
73.64016736,3.724824883,68.34030683,3.74032917,70.71129707,3.680428227,67.78242678,3.630817419,60.25104603,3.583693696,52.16178522,3.288883175,46.86192469,3.174033644,10.87866109,3.352983801,,
71.9665272,3.732602479,66.38772664,3.748099494,69.45606695,3.683002579,66.52719665,3.641213,58.43793584,3.591467656,50.20920502,3.304474728,46.30404463,3.184447405,10.73919107,3.3712297,,
70.71129707,3.740390984,64.9930265,3.750670209,68.20083682,3.69339816,65.27196653,3.65160858,57.0432357,3.6018596,48.9539749,3.317477385,45.46722455,3.187032665,10.46025105,3.384257809,,
69.31659693,3.745568775,63.45885635,3.763665594,66.94560669,3.695972511,64.0167364,3.654182932,54.81171548,3.614836805,48.11715481,3.333098026,44.49093445,3.197435518,9.90237099,3.399885723,,
67.92189679,3.75596072,61.64574616,3.768832478,65.27196653,3.70896426,62.62203626,3.667181953,53.27754533,3.622618037,47.0013947,3.33828309,43.51464435,3.202624218,9.762900976,3.423345774,,
66.52719665,3.763745588,60.25104603,3.771403193,64.0167364,3.716752764,61.22733612,3.672359744,51.74337517,3.633006345,45.88563459,3.346075231,42.53835425,3.218241223,9.344490934,3.4415844,,
65.13249651,3.76892338,58.29846583,3.78438767,62.48256625,3.719319843,59.69316597,3.685355129,50.20920502,3.643394653,45.0488145,3.35648172,41.28312413,3.220815575,8.926080893,3.45721595,,
64.0167364,3.774108444,56.90376569,3.786958385,60.94839609,3.734922305,58.43793584,3.690536557,48.11715481,3.653768417,43.93305439,3.366880936,40.72524407,3.231229336,8.368200837,3.472843864,,
62.62203626,3.779286236,55.64853556,3.792139813,59.83263598,3.742714445,56.90376569,3.693103636,46.16457462,3.666752894,42.9567643,3.377283789,39.74895397,3.23381096,7.949790795,3.496296643,,
60.94839609,3.781849679,54.53277545,3.799931953,58.29846583,3.745281524,55.64853556,3.700892141,44.90934449,3.669327245,42.25941423,3.385086838,39.05160391,3.241614008,7.531380753,3.511928192,,
59.55369596,3.789634547,53.41701534,3.805117017,57.0432357,3.753070028,53.9748954,3.708669737,43.37517434,3.684929707,41.14365411,3.392878978,38.35425384,3.244202904,7.112970711,3.524952666,,
58.43793584,3.80264084,51.74337517,3.812894613,55.36959554,3.758240548,52.85913529,3.719068953,41.56206416,3.692703666,40.30683403,3.403285467,37.51743375,3.24939524,6.555090656,3.54058058,,
57.0432357,3.805211555,49.93026499,3.823275649,54.11436541,3.763421976,51.18549512,3.721632397,39.74895397,3.700477626,38.63319386,3.413670139,36.9595537,3.254594849,6.415620642,3.556219402,,
